lake,year,month,area_m2,temp_C,source,region,hemisphere,pet_mm,precip_mm,snow_cover_pct,snow_depth_cm
Zhari Namco,2018,6,90827008.87,9.22503179,Landsat-7/8/9,Tibetan Plateau,north,-5.151773066,0.93138576,113.8233302,0.12567799
Zhari Namco,2018,7,112762278.2,9.656363972,Landsat-7/8/9,Tibetan Plateau,north,-4.207085882,6.262961955,23.43210665,0.01351029
Zhari Namco,2018,8,129898620.1,8.46743036,Landsat-7/8/9,Tibetan Plateau,north,-3.414952657,7.778306204,36.15678654,0.027488865
Zhari Namco,2019,6,263680563.6,8.063878106,Sentinel-2,Tibetan Plateau,north,-5.461148403,0.230034052,2.615807405,-7.35E-22
Zhari Namco,2019,7,311315008.6,8.336248195,Sentinel-2,Tibetan Plateau,north,-3.880221167,6.06546888,340.9265863,0.371850542
Zhari Namco,2019,8,1035243167,8.377949568,Sentinel-2,Tibetan Plateau,north,-3.81983228,5.079194455,128.6885782,0.144129494
Zhari Namco,2020,6,263969697.5,7.279059493,Sentinel-2,Tibetan Plateau,north,-4.485064701,1.483221216,182.5058326,0.206481365
Zhari Namco,2020,7,363125259.1,10.71916646,Sentinel-2,Tibetan Plateau,north,-5.030921779,3.265867055,7.496326924,0.003051926
Zhari Namco,2020,8,895423873.9,9.398679148,Sentinel-2,Tibetan Plateau,north,-4.345017294,4.657887263,75.34791957,0.082181316
Zhari Namco,2021,6,582722723.3,7.243906282,Sentinel-2,Tibetan Plateau,north,-4.29043823,1.693532037,220.9739659,0.232748383
Zhari Namco,2021,7,335843191.4,10.64880483,Sentinel-2,Tibetan Plateau,north,-4.903576428,3.573079868,6.717305314,8.07E-04
Zhari Namco,2021,8,862109312.5,9.182592507,Sentinel-2,Tibetan Plateau,north,-4.193070319,4.712988497,12.43669003,0.001970026
Zhari Namco,2022,6,98293890.15,10.62765065,Sentinel-2,Tibetan Plateau,north,-5.668172613,0.375109282,0.501829218,-7.35E-22
Zhari Namco,2022,7,275146690.7,11.11611124,Sentinel-2,Tibetan Plateau,north,-5.110115834,3.1203953,51.49568058,0.047587439
Zhari Namco,2022,8,827004012,9.744742756,Sentinel-2,Tibetan Plateau,north,-4.458563247,4.246356645,8.639878758,0.001970026
Zhari Namco,2023,6,714940630.6,10.02326227,Landsat-7/8/9,Tibetan Plateau,north,-4.690984565,1.695642331,149.2626611,0.156638623
Zhari Namco,2023,7,351935388.1,12.79859719,Sentinel-2,Tibetan Plateau,north,-4.452359707,4.433881396,43.32616445,0.044680843
Zhari Namco,2023,8,882426227.2,11.6401242,Sentinel-2,Tibetan Plateau,north,-3.984466457,6.639281079,16.90572165,0.004925066
Zhari Namco,2024,6,1047976726,11.59685962,Landsat-7/8/9,Tibetan Plateau,north,-5.207149335,1.109173812,12.52883989,0.01165868
Zhari Namco,2024,7,26385751.36,13.63997753,Sentinel-2,Tibetan Plateau,north,-4.607096783,4.29946812,2.88848919,-7.35E-22
Zhari Namco,2024,8,858858223.3,11.45617991,Sentinel-2,Tibetan Plateau,north,-4.213596487,4.591525876,56.05187779,0.048959998
Qinghai Lake,2000,6,4300419240,8.846813657,GSW,Tibetan Plateau,north,-3.489819883,3.465648346,45.90816629,0.043550327
Qinghai Lake,2000,7,1651094974,14.02889778,Landsat-7/8/9,Tibetan Plateau,north,-4.953500537,2.778130232,0.658376991,-7.35E-22
Qinghai Lake,2000,8,383193741.3,11.0061557,Landsat-7/8/9,Tibetan Plateau,north,-4.542958675,3.568824076,21.72393026,0.019266293
Qinghai Lake,2001,6,611555.5903,8.484045175,Landsat-7/8/9,Tibetan Plateau,north,-3.664304901,2.040994004,79.9551603,0.07679484
Qinghai Lake,2001,7,22772779.87,13.19596236,Landsat-7/8/9,Tibetan Plateau,north,-4.752861872,3.506406452,1.795959349,9.98E-04
Qinghai Lake,2001,8,2013473371,11.23565011,Landsat-7/8/9,Tibetan Plateau,north,-4.3670927,3.919508852,20.69875226,0.019912877
Qinghai Lake,2002,6,850514326.6,9.494958155,Landsat-7/8/9,Tibetan Plateau,north,-3.690378159,3.468855161,5.843512361,0.002002986
Qinghai Lake,2002,7,53077555.58,12.14440784,Landsat-7/8/9,Tibetan Plateau,north,-4.128106292,4.462188343,0.094334802,-7.28E-22
Qinghai Lake,2002,8,41861425.6,11.50856844,Landsat-7/8/9,Tibetan Plateau,north,-4.591359704,3.328901053,15.44720691,0.014787635
Qinghai Lake,2003,6,508313468.6,8.570203672,GSW,Tibetan Plateau,north,-3.914880661,2.271843848,61.24273171,0.056240123
Qinghai Lake,2003,7,580066147.2,11.86191373,GSW,Tibetan Plateau,north,-4.66233458,4.501503686,4.738410946,0.001912876
Qinghai Lake,2003,8,1620847214,11.8971448,Landsat-7/8/9,Tibetan Plateau,north,-4.276721102,4.19251052,12.37455963,0.011768137
Qinghai Lake,2004,6,2572955411,7.868107014,Landsat-7/8/9,Tibetan Plateau,north,-3.627643884,2.732696049,303.7764116,0.312489566
Qinghai Lake,2004,7,24954065.06,11.33274563,Landsat-7/8/9,Tibetan Plateau,north,-4.577562367,2.892943701,2.964893896,0.00149394
Qinghai Lake,2004,8,23034449.53,11.69417268,Landsat-7/8/9,Tibetan Plateau,north,-4.317138361,3.801752771,1.924842898,4.74E-04
Qinghai Lake,2005,6,4262638779,9.203876465,GSW,Tibetan Plateau,north,-3.836007672,2.503060401,126.3122263,0.134573168
Qinghai Lake,2005,7,33944152.81,11.88997385,Landsat-7/8/9,Tibetan Plateau,north,-3.821866506,5.273417403,12.34070015,0.011426665
Qinghai Lake,2005,8,19775573.91,11.56406234,Landsat-7/8/9,Tibetan Plateau,north,-4.118242672,4.353825257,1.687330149,7.46E-04
Qinghai Lake,2006,6,3009657539,8.757135814,Landsat-7/8/9,Tibetan Plateau,north,-3.648824933,2.129483175,74.47405091,0.075765681
Qinghai Lake,2006,7,1536265802,13.40672237,Landsat-7/8/9,Tibetan Plateau,north,-4.416139468,4.455622291,0.638995293,-7.35E-22
Qinghai Lake,2006,8,37898896.9,12.95297048,Landsat-7/8/9,Tibetan Plateau,north,-4.326833823,4.882401569,5.757483549,0.004692078
Qinghai Lake,2007,6,9876198.87,8.542032319,Landsat-7/8/9,Tibetan Plateau,north,-3.653320495,3.903109466,187.6799652,0.189918507
Qinghai Lake,2007,7,277292019.3,11.60070022,Landsat-7/8/9,Tibetan Plateau,north,-4.604466368,3.352373567,2.59483626,0.001005445
Qinghai Lake,2007,8,124366204,12.38903746,Landsat-7/8/9,Tibetan Plateau,north,-4.006161424,5.768931682,2.011472448,5.03E-04
Qinghai Lake,2008,6,4431160.531,8.999898212,Landsat-7/8/9,Tibetan Plateau,north,-3.930051445,2.098227886,108.3491043,0.110213251
Qinghai Lake,2008,7,28199372.14,12.22871999,Landsat-7/8/9,Tibetan Plateau,north,-4.491618026,4.23633009,2.826442808,0.001158792
Qinghai Lake,2008,8,1675322239,10.29868439,Landsat-7/8/9,Tibetan Plateau,north,-4.502193252,3.811025708,28.54245901,0.023667488
Qinghai Lake,2009,6,2694768.669,9.571208499,Landsat-7/8/9,Tibetan Plateau,north,-4.121249767,2.345715891,15.24297504,0.011156333
Qinghai Lake,2009,7,28302763.76,11.97082559,Landsat-7/8/9,Tibetan Plateau,north,-3.916762252,4.974475277,5.19568306,0.003624978
Qinghai Lake,2009,8,23554983.1,10.6775716,Landsat-7/8/9,Tibetan Plateau,north,-4.089156948,4.592843629,111.17488,0.112255759
Qinghai Lake,2010,6,1711415202,8.492444904,Landsat-7/8/9,Tibetan Plateau,north,-3.119129239,3.063194964,89.92397695,0.087378891
Qinghai Lake,2010,7,21879986.41,13.43690558,Landsat-7/8/9,Tibetan Plateau,north,-4.125905615,4.338045418,1.263436923,7.46E-04
Qinghai Lake,2010,8,232241735,12.63140175,Landsat-7/8/9,Tibetan Plateau,north,-4.548588559,4.458117768,20.19169479,0.017350256
Qinghai Lake,2011,6,3296294435,9.39239412,Landsat-7/8/9,Tibetan Plateau,north,-3.605525128,2.885470352,67.63226096,0.063828389
Qinghai Lake,2011,7,1586398744,11.54480061,Landsat-7/8/9,Tibetan Plateau,north,-4.278817122,4.516291435,4.48951896,0.002567364
Qinghai Lake,2011,8,1688680728,12.01965747,Landsat-7/8/9,Tibetan Plateau,north,-4.301612404,4.11870322,0.718295842,-7.35E-22
Qinghai Lake,2012,6,194135522.9,9.104911591,Landsat-7/8/9,Tibetan Plateau,north,-3.732403509,2.398734887,14.40735827,0.012142808
Qinghai Lake,2012,7,715855267.7,11.93678623,Landsat-7/8/9,Tibetan Plateau,north,-3.940939126,6.070250826,2.634159291,0.001569823
Qinghai Lake,2012,8,149374430.3,11.90053724,Landsat-7/8/9,Tibetan Plateau,north,-3.974207487,5.15048226,19.59011914,0.016583525
Qinghai Lake,2013,6,58580024.35,10.36105707,Landsat-7/8/9,Tibetan Plateau,north,-3.910781136,2.349486717,133.0689834,0.135287729
Qinghai Lake,2013,7,239467128.4,12.69384694,Landsat-7/8/9,Tibetan Plateau,north,-4.267242268,3.349059624,1.17831238,-7.35E-22
Qinghai Lake,2013,8,1716397748,13.85787889,Landsat-7/8/9,Tibetan Plateau,north,-4.879926505,3.152255802,0.1497829,-7.35E-22
Qinghai Lake,2014,6,2403767014,9.043533245,Landsat-7/8/9,Tibetan Plateau,north,-3.554799571,3.995982425,59.71624119,0.056293873
Qinghai Lake,2014,7,52846791,12.53936502,Landsat-7/8/9,Tibetan Plateau,north,-4.497690111,3.272604307,1.342810193,7.46E-04
Qinghai Lake,2014,8,4424351936,10.69088451,GSW,Tibetan Plateau,north,-4.158653834,4.24676283,17.95778495,0.0160065
Qinghai Lake,2015,6,1962470.848,9.12702624,Landsat-7/8/9,Tibetan Plateau,north,-3.614322081,3.908123788,68.70048972,0.067307926
Qinghai Lake,2015,7,2701.894165,11.07287353,Landsat-7/8/9,Tibetan Plateau,north,-4.564923881,3.957959392,26.70801766,0.024619183
Qinghai Lake,2015,8,2542316001,10.90945306,Landsat-7/8/9,Tibetan Plateau,north,-4.490788968,3.097767341,10.01348625,0.008053048
Qinghai Lake,2016,6,242750820.2,9.647331018,Landsat-7/8/9,Tibetan Plateau,north,-4.192337314,2.000025331,43.57631406,0.037395927
Qinghai Lake,2016,7,4394539337,13.41406213,Landsat-7/8/9,Tibetan Plateau,north,-4.693450917,4.005581851,4.68E-04,-7.35E-22
Qinghai Lake,2016,8,42159580.93,14.31406673,Landsat-7/8/9,Tibetan Plateau,north,-4.258359199,5.860041187,0.018502724,-7.35E-22
Qinghai Lake,2017,6,2360080208,8.253339164,Landsat-7/8/9,Tibetan Plateau,north,-3.576904718,2.960585172,195.6857068,0.20879274
Qinghai Lake,2017,7,32530341.52,13.80344188,Landsat-7/8/9,Tibetan Plateau,north,-4.956431433,4.609274731,4.420054701,0.003008432
Qinghai Lake,2017,8,314127683.8,11.83453621,Landsat-7/8/9,Tibetan Plateau,north,-4.033790457,4.93533999,2.115994498,2.06E-05
Qinghai Lake,2018,6,314055213.9,9.791581709,Landsat-7/8/9,Tibetan Plateau,north,-3.441218838,3.440867098,217.2785592,0.222459524
Qinghai Lake,2018,7,44625567.89,13.41006812,Landsat-7/8/9,Tibetan Plateau,north,-4.505756961,4.2854215,0.216373102,-7.35E-22
Qinghai Lake,2018,8,129770668.2,12.85993243,Landsat-7/8/9,Tibetan Plateau,north,-3.889799495,7.410702963,0.025544003,-7.35E-22
Qinghai Lake,2019,6,277294543.8,8.900496979,Sentinel-2,Tibetan Plateau,north,-3.34358945,4.464587021,35.95769744,0.031274725
Qinghai Lake,2019,7,1740136117,11.32006419,Sentinel-2,Tibetan Plateau,north,-4.476606094,3.612226553,8.886976435,0.007129809
Qinghai Lake,2019,8,304379910.3,12.33413401,Sentinel-2,Tibetan Plateau,north,-4.401110065,4.001618882,1.324721662,7.46E-04
Qinghai Lake,2020,6,1078128396,8.793725852,Sentinel-2,Tibetan Plateau,north,-3.4719212,3.059838399,38.32204642,0.041308627
Qinghai Lake,2020,7,40689491.54,11.9523296,Sentinel-2,Tibetan Plateau,north,-4.086153636,4.359529344,2.794290689,3.51E-04
Qinghai Lake,2020,8,20075706.69,11.67725474,Sentinel-2,Tibetan Plateau,north,-4.161278989,4.917186569,18.04293795,0.015955912
Qinghai Lake,2021,6,56647565.7,9.559491861,Sentinel-2,Tibetan Plateau,north,-3.421613839,3.483719796,10.96862454,0.009415774
Qinghai Lake,2021,7,13365481.73,12.88786095,Sentinel-2,Tibetan Plateau,north,-4.513305877,3.301120865,5.649524646,0.004922888
Qinghai Lake,2021,8,1642925580,11.59044022,Sentinel-2,Tibetan Plateau,north,-4.355345803,4.178536816,6.92722751,0.004326893
Qinghai Lake,2022,6,25769320.72,10.1952111,Sentinel-2,Tibetan Plateau,north,-3.818629796,3.421130439,69.90372323,0.074502551
Qinghai Lake,2022,7,322051417.9,13.0225687,Sentinel-2,Tibetan Plateau,north,-4.765345229,3.59184292,4.599893461,0.003776744
Qinghai Lake,2022,8,2014806941,14.3556305,Sentinel-2,Tibetan Plateau,north,-4.067304578,6.074950698,3.854115446,0.002248024
Qinghai Lake,2023,6,189997727.3,9.56395449,Sentinel-2,Tibetan Plateau,north,-3.541782907,2.913956183,32.36071673,0.028195154
Qinghai Lake,2023,7,612098276.2,11.53803633,Sentinel-2,Tibetan Plateau,north,-4.694753494,3.49153894,9.568699993,0.006304585
Qinghai Lake,2023,8,307929489.9,11.00422797,Sentinel-2,Tibetan Plateau,north,-4.074162072,3.340667646,1.591373355,-7.35E-22
Qinghai Lake,2024,6,316423852.6,9.282475789,Sentinel-2,Tibetan Plateau,north,-3.610349968,4.283436778,91.01416751,0.085182263
Qinghai Lake,2024,7,1622691001,11.89464953,Sentinel-2,Tibetan Plateau,north,-4.377033038,3.344876748,0.462892237,-7.35E-22
Qinghai Lake,2024,8,11000877.4,12.00465531,Sentinel-2,Tibetan Plateau,north,-4.607915152,3.211658348,0.364877149,-7.35E-22
Lake Rakshastal,2000,6, -   ,3.308358581,GSW,Xinjiang,north,-2.310254261,3.998576792,1782.316481,4.284307012
Lake Rakshastal,2000,7,259672288.8,6.292748114,GSW,Xinjiang,north,-2.848394008,4.589290477,262.5093104,0.277338406
Lake Rakshastal,2000,8,267162113.2,5.946453036,Landsat-7/8/9,Xinjiang,north,-3.198016748,3.497292657,141.1718873,0.137990963
Lake Rakshastal,2001,6, -   ,4.717245303,GSW,Xinjiang,north,-3.333148908,1.767313841,133.1611152,0.136151495
Lake Rakshastal,2001,7,237540722.8,6.969531534,GSW,Xinjiang,north,-3.063299098,3.134283054,133.3393895,0.129718494
Lake Rakshastal,2001,8,258053922.9,6.188183172,Landsat-7/8/9,Xinjiang,north,-3.409554847,2.417042927,61.44932439,0.049809517
Lake Rakshastal,2002,6,257254167.4,4.25827488,Landsat-7/8/9,Xinjiang,north,-3.27443852,0.825541751,322.8785071,0.690324766
Lake Rakshastal,2002,7, -   ,7.316757483,GSW,Xinjiang,north,-3.717474472,1.022600356,66.47325187,0.073147131
Lake Rakshastal,2002,8, -   ,6.177301973,GSW,Xinjiang,north,-2.910296285,5.655345704,364.3341864,0.378128946
Lake Rakshastal,2003,6, -   ,3.533346447,GSW,Xinjiang,north,-3.098459592,0.918187815,403.0030813,1.221797557
Lake Rakshastal,2003,7,251755634,5.139676011,Landsat-7/8/9,Xinjiang,north,-2.294443564,4.079451595,1328.135317,2.912906204
Lake Rakshastal,2003,8, -   ,6.426697477,GSW,Xinjiang,north,-2.986321949,2.52404565,40.70589551,0.042872974
Lake Rakshastal,2004,6,27442306.81,3.834577559,GSW,Xinjiang,north,-3.432203066,1.309365878,101.6469717,0.104788044
Lake Rakshastal,2004,7,225535042.9,6.681610701,Landsat-7/8/9,Xinjiang,north,-3.544743781,2.378272194,33.3712668,0.020388298
Lake Rakshastal,2004,8, -   ,5.977904039,GSW,Xinjiang,north,-3.447479876,3.10855455,93.22915296,0.086177556
Lake Rakshastal,2005,6, -   ,2.33604388,GSW,Xinjiang,north,-2.964934084,1.027959098,876.0397416,3.160473995
Lake Rakshastal,2005,7, -   ,6.366709105,GSW,Xinjiang,north,-2.95214577,3.359936152,117.2940247,0.123038859
Lake Rakshastal,2005,8,182712955.7,5.764313775,GSW,Xinjiang,north,-3.136542046,2.975505164,302.4021197,0.320571053
Lake Rakshastal,2006,6, -   ,2.77294356,GSW,Xinjiang,north,-2.967482171,1.626099042,733.4774627,0.818039369
Lake Rakshastal,2006,7,226839294.4,7.221692064,Landsat-7/8/9,Xinjiang,north,-3.050518813,3.931492377,197.5173547,0.221270586
Lake Rakshastal,2006,8, -   ,5.556619941,GSW,Xinjiang,north,-2.745045997,5.23706421,345.2557539,0.3681506
Lake Rakshastal,2007,6,221392968.1,5.028529915,Landsat-7/8/9,Xinjiang,north,-3.424788884,0.870277091,167.3406794,0.276516297
Lake Rakshastal,2007,7, -   ,7.16806598,GSW,Xinjiang,north,-3.271629783,2.456185508,36.18795545,0.026605496
Lake Rakshastal,2007,8,211387910.4,6.482002164,GSW,Xinjiang,north,-2.959151315,4.5915732,225.3876449,0.222596236
Lake Rakshastal,2008,6,219996370.2,4.882888027,Landsat-7/8/9,Xinjiang,north,-2.637483622,2.824629144,634.3774458,2.32686594
Lake Rakshastal,2008,7, -   ,6.627269147,GSW,Xinjiang,north,-2.736705787,3.110563977,38.96415523,0.030233051
Lake Rakshastal,2008,8,59956491.46,5.748241939,GSW,Xinjiang,north,-2.935954679,3.907392688,212.5211693,0.219698303
Lake Rakshastal,2009,6,255620365.8,2.663706204,GSW,Xinjiang,north,-3.061417131,0.520926051,764.9307291,3.271623106
Lake Rakshastal,2009,7,222359174,6.739500509,GSW,Xinjiang,north,-3.417488092,1.79021221,48.52186892,0.063220167
Lake Rakshastal,2009,8,255656511.2,6.315304734,GSW,Xinjiang,north,-3.28029909,2.643376837,370.4522174,0.384746922
Lake Rakshastal,2010,6,26783740.62,2.951851413,GSW,Xinjiang,north,-3.126650331,1.240669595,798.3750197,2.257068903
Lake Rakshastal,2010,7,212997088.9,7.068190227,Landsat-7/8/9,Xinjiang,north,-3.223419171,3.464468018,194.7314952,0.211025055
Lake Rakshastal,2010,8,230494874.2,6.697144078,GSW,Xinjiang,north,-2.664296143,5.813296149,247.1825715,0.260320754
Lake Rakshastal,2011,6,209844653.7,3.54132336,Landsat-7/8/9,Xinjiang,north,-2.837876253,2.239364823,410.096976,0.551706945
Lake Rakshastal,2011,7,234994789,6.430575343,GSW,Xinjiang,north,-2.699539163,3.220155493,41.16870166,0.037930045
Lake Rakshastal,2011,8,219285076.7,6.123601127,GSW,Xinjiang,north,-2.72112823,4.009702607,409.4054591,0.426797788
Lake Rakshastal,2012,6,51886431.24,4.156562868,Landsat-7/8/9,Xinjiang,north,-3.596954937,0.360386905,130.8873473,0.172231795
Lake Rakshastal,2012,7,220999174.5,7.576388818,Landsat-7/8/9,Xinjiang,north,-3.29945586,2.451911103,42.85805305,0.035309573
Lake Rakshastal,2012,8, -   ,6.318703996,GSW,Xinjiang,north,-2.958826435,4.411013897,134.2720514,0.129800704
Lake Rakshastal,2013,6,218457763.9,3.209215001,Landsat-7/8/9,Xinjiang,north,-2.148792664,4.093053699,2402.951905,7.949360564
Lake Rakshastal,2013,7,220419658.6,6.743761304,Landsat-7/8/9,Xinjiang,north,-2.700203707,3.936451492,281.0186586,0.308856003
Lake Rakshastal,2013,8,255201455.7,6.090265594,Landsat-7/8/9,Xinjiang,north,-2.80571277,3.83574405,305.5223104,0.33610891
Lake Rakshastal,2014,6,253570271.8,3.665431367,Landsat-7/8/9,Xinjiang,north,-3.389634573,0.553366208,181.4316449,0.426756682
Lake Rakshastal,2014,7,245706080,6.636567076,GSW,Xinjiang,north,-2.801926916,4.064265158,136.888906,0.133952354
Lake Rakshastal,2014,8,240005469.9,5.975815982,Landsat-7/8/9,Xinjiang,north,-3.212720802,1.937559245,205.010301,0.210233775
Lake Rakshastal,2015,6,240001898.3,1.43657135,Landsat-7/8/9,Xinjiang,north,-2.324477378,3.151325044,2192.307692,5.386035578
Lake Rakshastal,2015,7,254041821.2,5.700577675,Landsat-7/8/9,Xinjiang,north,-2.40558922,3.788751723,925.2625199,1.529153211
Lake Rakshastal,2015,8,232640279.1,6.166177286,Landsat-7/8/9,Xinjiang,north,-3.049156018,3.062473875,51.81548343,0.046757438
Lake Rakshastal,2016,6,237497160.8,6.019776058,Landsat-7/8/9,Xinjiang,north,-3.594039578,0.918069174,17.69322023,0.009495357
Lake Rakshastal,2016,7,214863697.6,7.193346623,Landsat-7/8/9,Xinjiang,north,-2.978392252,3.737004312,177.6056328,0.189588567
Lake Rakshastal,2016,8,248573339.9,6.428382728,GSW,Xinjiang,north,-3.24803126,3.364285009,24.3142996,0.021159025
Lake Rakshastal,2017,6,198593509.4,3.990365479,Landsat-7/8/9,Xinjiang,north,-3.305035869,1.258264924,216.3867249,0.266650992
Lake Rakshastal,2017,7,239632997.2,6.837762962,GSW,Xinjiang,north,-2.52845805,5.812376452,130.6176545,0.135730164
Lake Rakshastal,2017,8,234618348.8,6.783608611,Landsat-7/8/9,Xinjiang,north,-3.045336297,3.287823158,39.31240052,0.030551619
Lake Rakshastal,2018,6,166677308.4,5.94560425,Landsat-7/8/9,Xinjiang,north,-3.748838439,0.538305719,24.40904764,0.016709362
Lake Rakshastal,2018,7,216432914.1,7.716512713,Landsat-7/8/9,Xinjiang,north,-3.094863257,4.359738125,36.86111869,0.036275551
Lake Rakshastal,2018,8,220393782.2,7.042700053,GSW,Xinjiang,north,-2.630471696,7.167501987,196.9016158,0.216697605
Lake Rakshastal,2019,6,900.7183838,2.526681578,Sentinel-2,Xinjiang,north,-3.249855737,0.697422724,518.2556454,1.241086285
Lake Rakshastal,2019,7,204163349.5,6.575468081,Landsat-7/8/9,Xinjiang,north,-2.917721258,3.339586147,81.34620728,0.072047561
Lake Rakshastal,2019,8,228727371.7,6.398291502,Landsat-7/8/9,Xinjiang,north,-2.816397492,4.484647607,258.3170693,0.275981927
Lake Rakshastal,2020,6,222876068,4.103181267,Landsat-7/8/9,Xinjiang,north,-3.144209887,1.021135312,629.8612732,1.482457431
Lake Rakshastal,2020,7,86940111.99,7.098460592,Sentinel-2,Xinjiang,north,-3.276287752,2.476260442,29.53970539,0.028999888
Lake Rakshastal,2020,8,227598014,7.322990441,Landsat-7/8/9,Xinjiang,north,-3.195053356,3.00887858,88.39611915,0.084492233
Lake Rakshastal,2021,6,227127243.9,2.395468293,Landsat-7/8/9,Xinjiang,north,-2.206704444,3.276920997,2062.89157,4.779586463
Lake Rakshastal,2021,7,233127749.2,7.038200015,Landsat-7/8/9,Xinjiang,north,-2.847779365,3.235196271,83.27390857,0.112978303
Lake Rakshastal,2021,8,114968124.8,6.675669385,Sentinel-2,Xinjiang,north,-3.249861552,2.334794277,76.24672801,0.082663041
Lake Rakshastal,2022,6,246481689.7,4.826957135,Landsat-7/8/9,Xinjiang,north,-3.501436549,1.251090938,228.2851262,0.23955223
Lake Rakshastal,2022,7,122777826.6,7.605941516,Landsat-7/8/9,Xinjiang,north,-3.193017631,3.421772883,76.67229263,0.067875358
Lake Rakshastal,2022,8,173597173,6.549268624,Sentinel-2,Xinjiang,north,-2.988824543,4.87126375,265.0467287,0.285847232
Lake Rakshastal,2023,6,-,4.65326151,Landsat-7/8/9,Xinjiang,north,-2.707356989,1.361044169,901.4866399,3.521348933
Lake Rakshastal,2023,7,18303353.22,8.787616348,Sentinel-2,Xinjiang,north,-2.776077741,3.95631892,70.93956349,0.072325022
