area_m2,lake,source,valid_days,year,region,hemisphere,pet_mm,precip_mm,snow_cover_pct,snow_depth_cm,temp_C
644000000.0,Hulun Lake,10day-mean,8,2005,East Asia,north,-204.2169906,37.15429826,0.0,-7.35e-22,21.01809212
473000000.0,Hulun Lake,10day-mean,9,2006,East Asia,north,-187.0557244,52.76092136,0.0,-7.35e-22,19.63366871
392000000.0,Hulun Lake,10day-mean,9,2007,East Asia,north,-234.1479778,50.76206821,0.0,-7.35e-22,22.5402918
356000000.0,Hulun Lake,10day-mean,9,2008,East Asia,north,-196.6914036,70.13668547,0.0,-7.35e-22,21.06577231
949000000.0,Hulun Lake,10day-mean,8,2009,East Asia,north,-185.5233622,63.1667197,0.0,-7.35e-22,19.13004481
558000000.0,Hulun Lake,10day-mean,8,2010,East Asia,north,-208.0029832,34.50584668,0.0,-7.35e-22,21.39995913
745000000.0,Hulun Lake,10day-mean,8,2011,East Asia,north,-200.2235444,53.40670803,0.0,-7.35e-22,21.30870605
262000000.0,Hulun Lake,10day-mean,6,2012,East Asia,north,-195.2340623,57.02716544,0.0,-7.35e-22,20.32125375
598000000.0,Hulun Lake,10day-mean,10,2013,East Asia,north,-158.7502657,86.8958454,0.0,-7.35e-22,18.84103821
512000000.0,Hulun Lake,10day-mean,9,2014,East Asia,north,-175.3779122,76.60696439,0.0,-7.35e-22,19.63655072
459000000.0,Hulun Lake,10day-mean,8,2015,East Asia,north,-191.274637,54.11656394,0.0,-7.35e-22,20.68936739
626000000.0,Hulun Lake,10day-mean,9,2016,East Asia,north,-228.6384537,21.35179354,0.0,-7.35e-22,21.78291694
869000000.0,Hulun Lake,10day-mean,9,2017,East Asia,north,-221.2875328,46.55548858,0.000228,-7.35e-22,21.2942466
599000000.0,Hulun Lake,10day-mean,10,2018,East Asia,north,-186.3659291,67.25131061,0.0,-7.35e-22,20.75569999
76200000.0,Hulun Lake,10day-mean,10,2019,East Asia,north,-182.8453857,82.37900652,1.99e-06,-7.35e-22,20.30639121
76100000.0,Hulun Lake,10day-mean,10,2020,East Asia,north,-187.5364456,78.98342274,0.0,-7.35e-22,20.59831661
397000000.0,Hulun Lake,10day-mean,10,2021,East Asia,north,-158.9174553,97.83980009,0.0,-7.35e-22,19.69030901
136000000.0,Hulun Lake,10day-mean,10,2022,East Asia,north,-183.2736615,61.23724344,0.0,-7.35e-22,20.06044934
275000000.0,Hulun Lake,10day-mean,10,2023,East Asia,north,-181.9943802,61.41844578,0.0,-7.35e-22,20.20130699
611000000.0,Hulun Lake,10day-mean,10,2024,East Asia,north,-188.5034628,83.0352553,0.0,-7.35e-22,21.83121866
356000000.0,Hulun Lake,10day-mean,10,2025,East Asia,north,-193.7244768,58.75399692,0.0,-7.35e-22,20.67990425
26800000.0,Chagan Lake,10day-mean,10,2000,East Asia,north,-221.0198506,77.13473477,0.0,-7.35e-22,24.3719875
78100000.0,Chagan Lake,10day-mean,10,2001,East Asia,north,-221.2602233,52.67536917,0.0,-7.35e-22,23.62085639
16100000.0,Chagan Lake,10day-mean,10,2002,East Asia,north,-191.4015826,115.590316,0.0,-7.28e-22,21.89133519
12700000.0,Chagan Lake,10day-mean,8,2003,East Asia,north,-181.7222798,127.979012,0.0,-7.290000000000001e-22,21.7104071
27700000.0,Chagan Lake,10day-mean,9,2004,East Asia,north,-225.4194667,53.12522117,0.0,-7.31e-22,23.09431419
22700000.0,Chagan Lake,10day-mean,7,2005,East Asia,north,-151.7333057,135.9113047,0.0,-7.35e-22,21.90358655
58800000.0,Chagan Lake,10day-mean,9,2006,East Asia,north,-186.1528202,99.84045059,0.0,-7.35e-22,22.54434198
25100000.0,Chagan Lake,10day-mean,9,2007,East Asia,north,-237.5808846,45.48142708,0.0,-7.35e-22,24.07455826
25300000.0,Chagan Lake,10day-mean,7,2008,East Asia,north,-186.5463541,101.7768134,0.0,-7.35e-22,22.92361557
32100000.0,Chagan Lake,10day-mean,9,2009,East Asia,north,-194.7650666,95.62172012,0.0,-7.35e-22,21.42470062
67000000.0,Chagan Lake,10day-mean,8,2010,East Asia,north,-197.1741183,54.26024413,0.0,-7.35e-22,23.20758161
40200000.0,Chagan Lake,10day-mean,9,2011,East Asia,north,-194.7144279,100.5093821,0.0,-7.35e-22,23.25567333
39300000.0,Chagan Lake,10day-mean,9,2012,East Asia,north,-175.1984471,135.6844742,0.0,-7.35e-22,22.16726683
59300000.0,Chagan Lake,10day-mean,10,2013,East Asia,north,-176.9471154,135.0826712,0.0,-7.35e-22,22.53827402
49200000.0,Chagan Lake,10day-mean,10,2014,East Asia,north,-194.4440464,86.17692238,0.0,-7.35e-22,23.05600283
41400000.0,Chagan Lake,10day-mean,10,2015,East Asia,north,-191.7137823,93.74638551,0.0,-7.35e-22,22.66778587
56800000.0,Chagan Lake,10day-mean,10,2016,East Asia,north,-207.2055151,66.78015,0.0,-7.35e-22,23.25993674
59200000.0,Chagan Lake,10day-mean,9,2017,East Asia,north,-214.0406932,94.57184665,0.0,-7.35e-22,23.18630411
79300000.0,Chagan Lake,10day-mean,8,2018,East Asia,north,-186.1483121,99.08154901,0.0,-7.35e-22,23.51406767
97200000.0,Chagan Lake,10day-mean,10,2019,East Asia,north,-175.8799775,134.1659999,0.0,-7.35e-22,22.29673418
133000000.0,Chagan Lake,10day-mean,10,2020,East Asia,north,-191.042146,88.10926953,0.0,-7.35e-22,22.80639409
41000000.0,Chagan Lake,10day-mean,10,2021,East Asia,north,-173.4583315,116.5615483,0.0,-7.35e-22,22.49734785
85700000.0,Chagan Lake,10day-mean,10,2022,East Asia,north,-167.7040818,128.4969993,0.0,-7.35e-22,22.06494716
57000000.0,Chagan Lake,10day-mean,10,2023,East Asia,north,-171.0041398,121.7178838,0.0,-7.35e-22,22.58501818
83500000.0,Chagan Lake,10day-mean,10,2024,East Asia,north,-170.1397767,178.0051208,0.0,-7.35e-22,23.10371216
160000000.0,Chagan Lake,10day-mean,10,2025,East Asia,north,-181.4050107,90.24069073,0.0,-7.35e-22,23.37868398
9163528.196,Dianchi Lake,10day-mean,4,2000,East Asia,north,-142.0709374,265.6466445,0.0,-7.35e-22,18.47818992
40100000.0,Dianchi Lake,10day-mean,8,2001,East Asia,north,-149.1444643,252.3297035,0.0,-7.35e-22,18.64272538
52200000.0,Dianchi Lake,10day-mean,6,2002,East Asia,north,-150.651131,264.4668131,0.0,-7.28e-22,18.763287
58100000.0,Dianchi Lake,10day-mean,3,2003,East Asia,north,-160.7841546,200.8875301,0.0,-7.290000000000001e-22,19.03712061
74200000.0,Dianchi Lake,10day-mean,5,2004,East Asia,north,-147.8966364,239.0414585,0.0,-7.31e-22,18.59076699
33200000.0,Dianchi Lake,10day-mean,3,2005,East Asia,north,-154.9646029,267.6093101,0.0,-7.35e-22,19.22363906
10800000.0,Dianchi Lake,10day-mean,8,2006,East Asia,north,-166.8649494,218.005834,0.0,-7.35e-22,19.30014487
19200000.0,Dianchi Lake,10day-mean,5,2007,East Asia,north,-158.4736233,264.6531745,0.0,-7.35e-22,19.20601488
81800000.0,Dianchi Lake,10day-mean,3,2008,East Asia,north,-149.4439079,255.524869,0.0,-7.35e-22,18.58850532
67800000.0,Dianchi Lake,10day-mean,4,2009,East Asia,north,-155.5583047,244.3432512,0.0,-7.35e-22,19.19092546
3368418.873,Dianchi Lake,10day-mean,4,2010,East Asia,north,-158.2058224,220.6711735,0.0,-7.35e-22,19.2216553
101000000.0,Dianchi Lake,10day-mean,5,2011,East Asia,north,-181.2328674,142.2386345,0.0,-7.35e-22,19.58657193
48500000.0,Dianchi Lake,10day-mean,2,2012,East Asia,north,-150.8847602,233.1653216,0.0,-7.35e-22,19.10101336
93300000.0,Dianchi Lake,10day-mean,6,2013,East Asia,north,-177.2006836,200.1957505,0.0,-7.35e-22,19.34409371
22500000.0,Dianchi Lake,10day-mean,5,2014,East Asia,north,-154.3513739,258.9775707,0.0,-7.35e-22,19.32400241
60900000.0,Dianchi Lake,10day-mean,5,2015,East Asia,north,-160.9871494,217.2961057,0.0,-7.35e-22,19.27571691
36800000.0,Dianchi Lake,10day-mean,7,2016,East Asia,north,-155.1763306,212.0527479,0.0,-7.35e-22,19.35216557
87400000.0,Dianchi Lake,10day-mean,5,2017,East Asia,north,-152.5534136,310.7562602,0.0,-7.35e-22,19.30463478
49400000.0,Dianchi Lake,10day-mean,6,2018,East Asia,north,-149.5327888,248.7892819,0.0,-7.35e-22,19.14680275
32800000.0,Dianchi Lake,10day-mean,10,2019,East Asia,north,-176.514115,200.9027734,0.0,-7.35e-22,20.11513263
41700000.0,Dianchi Lake,10day-mean,6,2020,East Asia,north,-172.9678698,195.5732152,0.0,-7.35e-22,19.98179085
60000000.0,Dianchi Lake,10day-mean,6,2021,East Asia,north,-166.2101952,244.1985249,0.0,-7.35e-22,19.72253595
198000000.0,Dianchi Lake,10day-mean,10,2022,East Asia,north,-166.3373221,195.9863601,0.0,-7.35e-22,19.54194707
101000000.0,Dianchi Lake,10day-mean,6,2023,East Asia,north,-168.3267921,261.1409295,0.0,-7.35e-22,19.84850469
114000000.0,Dianchi Lake,10day-mean,6,2024,East Asia,north,-156.9498199,204.8838993,0.0,-7.35e-22,19.89382894
111000000.0,Dianchi Lake,10day-mean,9,2025,East Asia,north,-142.613971,272.6439063,0.0,-7.35e-22,19.05682315
623263.3725,Erhai Lake,10day-mean,5,2000,East Asia,north,-200.3874165,261.1721802,0.0,-7.35e-22,17.50160341
8631862.963,Erhai Lake,10day-mean,5,2001,East Asia,north,-225.1037353,238.6587442,0.0,-7.35e-22,17.6891364
50300000.0,Erhai Lake,10day-mean,3,2002,East Asia,north,-231.385387,251.7290364,0.0,-7.28e-22,17.70713473
92200000.0,Erhai Lake,10day-mean,4,2003,East Asia,north,-219.4915913,224.802884,0.0,-7.290000000000001e-22,17.8570209
45100000.0,Erhai Lake,10day-mean,4,2004,East Asia,north,-209.1802381,221.3612207,0.0,-7.31e-22,17.36675426
36000000.0,Erhai Lake,10day-mean,2,2005,East Asia,north,-275.5751475,203.9166614,0.0,-7.35e-22,18.66228417
137000000.0,Erhai Lake,10day-mean,4,2006,East Asia,north,-257.1546027,204.2870127,0.0,-7.35e-22,18.27862415
57800000.0,Erhai Lake,10day-mean,6,2007,East Asia,north,-245.911958,224.6154576,0.0,-7.35e-22,18.12333725
65700000.0,Erhai Lake,10day-mean,1,2008,East Asia,north,-211.9227379,269.3087368,0.0,-7.35e-22,17.44637165
37900000.0,Erhai Lake,10day-mean,1,2009,East Asia,north,-230.691556,233.0410889,0.0,-7.35e-22,18.18404557
99800000.0,Erhai Lake,10day-mean,2,2010,East Asia,north,-219.0970609,241.6033618,0.0,-7.35e-22,18.06465518
78600000.0,Erhai Lake,10day-mean,4,2011,East Asia,north,-255.7840235,180.480587,0.0,-7.35e-22,18.0438981
0.0,Erhai Lake,GSW-fallback,0,2012,East Asia,north,-217.1648766,222.8978528,0.0,-7.35e-22,17.99637121
39600000.0,Erhai Lake,10day-mean,3,2013,East Asia,north,-263.9268526,221.7037798,0.0,-7.35e-22,18.34193411
58700000.0,Erhai Lake,10day-mean,2,2014,East Asia,north,-233.5431819,255.5917008,0.0,-7.35e-22,18.31069261
116000000.0,Erhai Lake,10day-mean,2,2015,East Asia,north,-285.1359618,190.3410631,0.0,-7.35e-22,18.46914623
151000000.0,Erhai Lake,10day-mean,4,2016,East Asia,north,-231.8339035,216.012392,0.0,-7.35e-22,18.17870564
49000000.0,Erhai Lake,10day-mean,3,2017,East Asia,north,-251.0484909,210.9097065,0.0,-7.35e-22,18.35902664
136000000.0,Erhai Lake,10day-mean,3,2018,East Asia,north,-215.6243448,243.2628564,0.0,-7.35e-22,18.13295312
60800000.0,Erhai Lake,10day-mean,8,2019,East Asia,north,-293.7102236,214.0560611,0.0,-7.35e-22,19.21578464
70500000.0,Erhai Lake,10day-mean,7,2020,East Asia,north,-240.4557854,239.6859738,0.0,-7.35e-22,18.50063317
44500000.0,Erhai Lake,10day-mean,10,2021,East Asia,north,-255.9229485,211.5982053,0.0,-7.35e-22,18.61856686
64300000.0,Erhai Lake,10day-mean,8,2022,East Asia,north,-237.6687386,230.3624739,0.0,-7.35e-22,18.24916663
93000000.0,Erhai Lake,10day-mean,8,2023,East Asia,north,-260.1575623,217.8190157,0.0,-7.35e-22,18.6263611
161000000.0,Erhai Lake,10day-mean,6,2024,East Asia,north,-239.8834672,218.1454557,0.0,-7.35e-22,18.82803902
65000000.0,Erhai Lake,10day-mean,9,2025,East Asia,north,-212.9282511,294.9914115,0.0,-7.35e-22,18.03612686
204000000.0,Hongze Lake,10day-mean,8,2000,East Asia,north,-180.2857534,239.3707913,0.0,-7.35e-22,26.47393003
245000000.0,Hongze Lake,10day-mean,10,2001,East Asia,north,-189.7725152,137.0574432,0.0,-7.35e-22,26.60666506
371000000.0,Hongze Lake,10day-mean,10,2002,East Asia,north,-204.2212183,130.1010092,0.0,-7.28e-22,26.48928723
164000000.0,Hongze Lake,10day-mean,7,2003,East Asia,north,-166.1010942,326.8963222,0.0,-7.290000000000001e-22,25.82297663
273000000.0,Hongze Lake,10day-mean,8,2004,East Asia,north,-205.5972913,100.8669631,0.0,-7.31e-22,26.90385
185000000.0,Hongze Lake,10day-mean,7,2005,East Asia,north,-196.5026802,290.3002118,0.0,-7.35e-22,27.11966768
238000000.0,Hongze Lake,10day-mean,10,2006,East Asia,north,-192.5770723,187.5696067,0.0,-7.35e-22,27.37555572
401000000.0,Hongze Lake,10day-mean,10,2007,East Asia,north,-173.3239795,232.909096,0.0,-7.35e-22,26.54758849
476000000.0,Hongze Lake,10day-mean,7,2008,East Asia,north,-172.6881828,208.9906741,0.0,-7.35e-22,25.93840188
519000000.0,Hongze Lake,10day-mean,7,2009,East Asia,north,-200.0971047,150.1039021,0.0,-7.35e-22,26.93855083
254000000.0,Hongze Lake,10day-mean,8,2010,East Asia,north,-199.2063908,153.2031569,0.0,-7.35e-22,27.11722077
338000000.0,Hongze Lake,10day-mean,6,2011,East Asia,north,-171.167115,255.0146387,0.0,-7.35e-22,26.2304069
253000000.0,Hongze Lake,10day-mean,7,2012,East Asia,north,-208.1630569,172.9582774,0.0,-7.35e-22,27.27638238
111000000.0,Hongze Lake,10day-mean,8,2013,East Asia,north,-218.551874,127.4736531,0.0,-7.35e-22,27.8666589
213000000.0,Hongze Lake,10day-mean,6,2014,East Asia,north,-170.0043909,166.7596002,0.0,-7.35e-22,25.56854067
516000000.0,Hongze Lake,10day-mean,7,2015,East Asia,north,-181.066812,177.6344651,0.0,-7.35e-22,25.63675382
285000000.0,Hongze Lake,10day-mean,7,2016,East Asia,north,-188.8345571,177.2288468,0.0,-7.35e-22,26.80398677
233000000.0,Hongze Lake,10day-mean,8,2017,East Asia,north,-198.7687981,170.7033089,0.0,-7.35e-22,27.44002774
444000000.0,Hongze Lake,10day-mean,8,2018,East Asia,north,-197.4188193,194.9301102,0.0,-7.35e-22,27.2952576
278000000.0,Hongze Lake,10day-mean,10,2019,East Asia,north,-210.5589066,107.5217079,0.0,-7.35e-22,26.79134631
344000000.0,Hongze Lake,10day-mean,10,2020,East Asia,north,-161.4835711,290.4502139,0.0,-7.35e-22,26.30183522
112000000.0,Hongze Lake,10day-mean,10,2021,East Asia,north,-184.3014871,194.964786,0.0,-7.35e-22,26.87358914
61800000.0,Hongze Lake,10day-mean,10,2022,East Asia,north,-219.9267813,138.7898606,0.0,-7.35e-22,28.55064691
318000000.0,Hongze Lake,10day-mean,10,2023,East Asia,north,-183.9435122,156.6681147,0.0,-7.35e-22,27.06221997
680000000.0,Hongze Lake,10day-mean,9,2024,East Asia,north,-207.5801094,133.6052516,0.0,-7.35e-22,28.51280135
282000000.0,Hongze Lake,10day-mean,10,2025,East Asia,north,-204.6394122,194.5188592,0.0,-7.35e-22,28.15558751
854280.0223,Nansi Lake,10day-mean,8,2000,East Asia,north,-189.6970885,214.2107374,0.0,-7.35e-22,26.04241099
225076.1531,Nansi Lake,10day-mean,9,2001,East Asia,north,-211.2780867,161.4972899,0.0,-7.35e-22,26.15479443
288677.3001,Nansi Lake,10day-mean,8,2002,East Asia,north,-235.3381625,104.2143923,0.0,-7.28e-22,26.55726596
3263261.248,Nansi Lake,10day-mean,8,2003,East Asia,north,-182.7627482,293.5834274,0.0,-7.290000000000001e-22,25.05620987
634222.7977,Nansi Lake,10day-mean,7,2004,East Asia,north,-190.6448917,197.0797335,0.0,-7.31e-22,25.64465561
5015263.219,Nansi Lake,10day-mean,9,2005,East Asia,north,-206.1954634,241.2072275,0.0,-7.35e-22,26.26408056
6602274.009,Nansi Lake,10day-mean,10,2006,East Asia,north,-207.8353913,151.3804093,0.0,-7.35e-22,26.76271002
3212037.309,Nansi Lake,10day-mean,8,2007,East Asia,north,-178.2564412,256.7131796,0.0,-7.35e-22,25.68395621
461073.1991,Nansi Lake,10day-mean,10,2008,East Asia,north,-175.5814721,199.8771409,0.0,-7.35e-22,25.01260772
100.0800307,Nansi Lake,10day-mean,9,2009,East Asia,north,-219.0027248,138.3471948,0.0,-7.35e-22,26.18003934
4748853.244,Nansi Lake,10day-mean,8,2010,East Asia,north,-214.7260148,131.5111638,0.0,-7.35e-22,26.65971689
2284153.45,Nansi Lake,10day-mean,7,2011,East Asia,north,-201.6559923,165.2614868,0.0,-7.35e-22,26.11681448
2371084.615,Nansi Lake,10day-mean,8,2012,East Asia,north,-221.3363484,131.4538138,0.0,-7.35e-22,26.67064794
24300000.0,Nansi Lake,10day-mean,9,2013,East Asia,north,-228.906724,121.9285166,0.0,-7.35e-22,27.31991853
942687.8745,Nansi Lake,10day-mean,8,2014,East Asia,north,-206.8662538,86.60714272,0.0,-7.35e-22,25.83057235
452456.9934,Nansi Lake,10day-mean,9,2015,East Asia,north,-214.1141674,116.4617377,0.0,-7.35e-22,25.7778823
1361511.045,Nansi Lake,10day-mean,8,2016,East Asia,north,-201.0255259,160.6019432,0.0,-7.35e-22,26.40502781
725116.8274,Nansi Lake,10day-mean,9,2017,East Asia,north,-210.702536,152.7735856,0.0,-7.35e-22,26.78212123
11700000.0,Nansi Lake,10day-mean,10,2018,East Asia,north,-230.9724674,145.027476,0.0,-7.35e-22,27.52233997
55800000.0,Nansi Lake,10day-mean,10,2019,East Asia,north,-241.0145163,147.4722554,0.0,-7.35e-22,27.01586355
50400000.0,Nansi Lake,10day-mean,10,2020,East Asia,north,-179.7582697,220.1811124,0.0,-7.35e-22,25.76927828
50500000.0,Nansi Lake,10day-mean,10,2021,East Asia,north,-199.0267853,218.5077461,0.0,-7.35e-22,26.40714454
113000000.0,Nansi Lake,10day-mean,10,2022,East Asia,north,-219.5238521,189.052,0.0,-7.35e-22,27.63860351
62900000.0,Nansi Lake,10day-mean,10,2023,East Asia,north,-216.3196263,135.8113889,0.0,-7.35e-22,27.01263957
76300000.0,Nansi Lake,10day-mean,10,2024,East Asia,north,-230.1292572,240.4301767,0.0,-7.35e-22,28.00181866
99000000.0,Nansi Lake,10day-mean,10,2025,East Asia,north,-244.1950375,99.24873843,0.0,-7.35e-22,28.69325149
847000000.0,Lake Balkhash,10day-mean,9,2000,Central Asia,north,-265.4994718,23.82023124,1.123759918,0.001107769,24.66489231
1390000000.0,Lake Balkhash,10day-mean,9,2001,Central Asia,north,-264.9290865,17.39298703,0.443275308,0.00042,24.48304329
406000000.0,Lake Balkhash,10day-mean,9,2002,Central Asia,north,-268.2403794,22.32357137,2.798699877,0.005496133,24.57714772
994000000.0,Lake Balkhash,10day-mean,5,2003,Central Asia,north,-238.2030843,40.00984942,1.527043052,0.001660913,23.08176209
223000000.0,Lake Balkhash,10day-mean,10,2004,Central Asia,north,-261.9619536,23.5447134,0.805870397,0.000786,24.08939405
454000000.0,Lake Balkhash,10day-mean,10,2005,Central Asia,north,-271.6297465,19.88475279,1.363183663,0.001353748,25.28819433
479000000.0,Lake Balkhash,10day-mean,10,2006,Central Asia,north,-265.0809072,16.998675,0.503916676,0.000488,24.32390852
171000000.0,Lake Balkhash,10day-mean,10,2007,Central Asia,north,-276.8851168,12.2329404,0.265289398,0.000248,25.07165026
455000000.0,Lake Balkhash,10day-mean,10,2008,Central Asia,north,-291.7930313,12.52938806,0.108615699,0.000101,25.81351897
374000000.0,Lake Balkhash,10day-mean,10,2009,Central Asia,north,-266.4214663,15.61709392,2.883707963,0.004091573,23.71968647
348000000.0,Lake Balkhash,10day-mean,10,2010,Central Asia,north,-272.1956,14.90236366,5.994254922,0.020199284,24.20396348
361000000.0,Lake Balkhash,10day-mean,10,2011,Central Asia,north,-271.0304733,19.40683207,0.315611722,0.000294,24.93479033
220000000.0,Lake Balkhash,10day-mean,10,2012,Central Asia,north,-270.4696006,17.29355748,0.136912354,0.000122,25.04588739
304000000.0,Lake Balkhash,10day-mean,10,2013,Central Asia,north,-261.6794025,22.87415706,0.783069418,0.000762,23.96376647
233000000.0,Lake Balkhash,10day-mean,10,2014,Central Asia,north,-282.1722807,6.646938336,0.979038161,0.000941,24.56125114
290000000.0,Lake Balkhash,10day-mean,10,2015,Central Asia,north,-292.8793251,11.19908758,1.304951122,0.001279336,25.87511902
175000000.0,Lake Balkhash,10day-mean,10,2016,Central Asia,north,-263.9986191,24.44275733,0.15989771,0.000147,24.60133637
276000000.0,Lake Balkhash,10day-mean,10,2017,Central Asia,north,-277.2113331,11.82530753,0.917509622,0.000905,25.68912233
614000000.0,Lake Balkhash,10day-mean,10,2018,Central Asia,north,-273.7881049,15.49001956,2.758694431,0.006097971,25.03053151
1350.75307,Lake Balkhash,10day-mean,10,2019,Central Asia,north,-280.8719856,16.73667906,0.821606826,0.000807,25.72017605
503608.0772,Lake Balkhash,10day-mean,10,2020,Central Asia,north,-282.5189616,11.58285574,0.456181607,0.000434,24.81257729
241534.467,Lake Balkhash,10day-mean,10,2021,Central Asia,north,-283.0219347,12.84340887,0.275605832,0.000266,25.32780564
11600000.0,Lake Balkhash,10day-mean,10,2022,Central Asia,north,-283.7958749,10.94942411,0.41548684,0.000397,25.36861722
6443066.072,Lake Balkhash,10day-mean,10,2023,Central Asia,north,-286.2660149,14.69007638,1.34696663,0.002202039,26.17429759
1168570.43,Lake Balkhash,10day-mean,10,2024,Central Asia,north,-265.8282215,17.05699988,0.121473823,0.000113,26.26094591
443695.0246,Lake Balkhash,10day-mean,10,2025,Central Asia,north,-290.2649039,9.974907758,0.025650489,2.12e-05,26.45536453
535000000.0,Issyk-Kul,10day-mean,6,2000,Central Asia,north,-103.3265344,185.3682032,332.1490126,1.294311891,12.60387975
1210000000.0,Issyk-Kul,10day-mean,8,2001,Central Asia,north,-115.983968,192.2394087,290.7321426,0.903423076,12.79238747
1480000000.0,Issyk-Kul,10day-mean,9,2002,Central Asia,north,-113.0309225,143.5370881,334.2610599,1.746255148,13.26946446
1690000000.0,Issyk-Kul,10day-mean,4,2003,Central Asia,north,-111.2683688,150.2823711,332.523189,1.170283977,12.58146265
860000000.0,Issyk-Kul,10day-mean,10,2004,Central Asia,north,-113.5391744,143.1018408,413.2460079,1.86757354,12.72144629
732000000.0,Issyk-Kul,10day-mean,9,2005,Central Asia,north,-114.8388057,152.3158635,252.4539556,0.696748866,12.83133868
456000000.0,Issyk-Kul,10day-mean,10,2006,Central Asia,north,-119.3404574,143.3868323,309.8314903,1.047055178,13.10599778
1070000000.0,Issyk-Kul,10day-mean,10,2007,Central Asia,north,-115.0796695,154.4029935,155.892716,0.317564104,13.14351694
600000000.0,Issyk-Kul,10day-mean,10,2008,Central Asia,north,-118.747267,143.2074613,107.4033892,0.210235463,13.69613945
705000000.0,Issyk-Kul,10day-mean,10,2009,Central Asia,north,-107.7206926,141.020886,582.3879681,2.931011434,11.85279197
867000000.0,Issyk-Kul,10day-mean,10,2010,Central Asia,north,-112.6398769,165.9486335,309.3200069,1.383898157,13.06218328
1220000000.0,Issyk-Kul,10day-mean,10,2011,Central Asia,north,-113.4486039,145.5016267,206.0568909,0.417790598,13.00355418
729000000.0,Issyk-Kul,10day-mean,10,2012,Central Asia,north,-116.3198545,110.1971059,197.0674704,0.59760334,13.21475018
